time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,1.82185188085,-2.10801193613,21.4098804644,6.0821825369,6.15128110109,0.0,2.16583848713,-2.44332668497,5.53736518564,-0.0701942941764,0.0011117158261,0.0,454.8343915010684,455.132473003942,454.5235747921016,455.5633302833572
3.5400000000000027,1.95410828107,-2.25828129494,21.7420580727,6.07772182295,6.15126164346,0.0,2.24263891252,-2.56603647261,5.53494039978,-0.0842997501394,-0.00336346851746,0.0,446.03067567854646,445.6649725062561,445.5008775045235,444.34137591932256
3.6000000000000028,2.09073696712,-2.41565149245,22.0723852515,6.07267138954,6.15066326712,0.0,2.31165025219,-2.68010444882,5.47596184544,-0.0839235149034,-0.0284261611648,0.0,428.67454110367174,426.5390788738294,426.9657558838788,426.99174809033605
3.660000000000003,2.23159376235,-2.58008401402,22.3997474371,6.0677879727,6.14851631796,0.0,2.38368931886,-2.80142939244,5.43596160581,-0.0767550664393,-0.0575668165527,0.0,435.4258636632558,432.9797909284774,432.9598979060689,433.55716166178627
3.720000000000003,2.37721030928,-2.75252301326,22.7275827502,6.0629347977,6.14584230731,0.0,2.47037319795,-2.94691750895,5.49116249826,-0.0907824688224,-0.0265767758513,0.0,464.2786001657289,466.70289653236455,464.7119509326978,463.6058017152078
3.780000000000003,2.52862556264,-2.93468443704,23.0626317799,6.05728004487,6.14440657599,0.0,2.57675066688,-3.1255298383,5.675645232,-0.102265958585,-0.0190994848133,0.0,504.71374942090944,505.2532180211085,505.4570344385239,504.6221917870881
3.840000000000003,2.68540272468,-3.12602904096,23.4014372208,6.05106761393,6.14305539379,0.0,2.64921332905,-3.25318189145,5.61775215834,-0.106217567764,-0.0304289374286,0.0,432.4245928272158,431.46885547984346,434.04990893232247,433.70844099501323
3.900000000000003,2.8468642858,-3.32567192794,23.7389515655,6.04450863855,6.14119918326,0.0,2.73290371347,-3.40212928096,5.63213318198,-0.116365912616,-0.0319723173017,0.0,457.18599258561414,457.0626817535277,457.09384053990493,456.2739284892265
3.960000000000003,3.01358678234,-3.53474093261,24.0787384703,6.03726621103,6.13898712717,0.0,2.82456462594,-3.56741640692,5.69316326307,-0.131218024978,-0.049100150309,0.0,473.78333738747335,472.4637359697051,473.16534364643053,472.0079457131658
4.020000000000002,3.18506219435,-3.7525653245,24.4169100741,6.02910214868,6.13587926032,0.0,2.89150059425,-3.69410038802,5.57929093502,-0.148140828556,-0.0578252693149,0.0,417.8759280590356,417.1124949540697,418.1122208325212,416.6161289352724
4.080000000000001,3.36163622653,-3.97989489744,24.7549849895,6.02125854157,6.13266266065,0.0,2.99444821303,-3.88419443734,5.68848839321,-0.108815189802,-0.0462910239337,0.0,490.05934338173654,490.9144951279688,487.24681831563015,490.16354722713083
4.14,3.54383242371,-4.21775564669,25.0956641185,6.01481893453,6.12983393698,0.0,3.0789072451,-4.04505563715,5.66695993701,-0.10450711064,-0.048910759753,0.0,450.58915603221186,450.37596410401005,452.35597732561695,452.6929527851221
4.199999999999998,3.73150543401,-4.46602972253,25.4372974682,6.00847585643,6.12699718632,0.0,3.17696961956,-4.23123346731,5.7197888591,-0.108254607184,-0.0442018122483,0.0,475.5693136063996,475.9287634440834,476.98660959750936,476.69131022941593
4.259999999999997,3.92477333156,-4.72504241502,25.7800146088,6.00243569223,6.12474511594,0.0,3.26539205077,-4.40306081689,5.70351087995,-0.0886970536609,-0.0267428741347,0.0,456.47986861096007,457.8706335543958,455.17370979447185,456.7279084443576
4.319999999999996,4.12309158522,-4.99400255311,26.1200264238,5.99723379521,6.12285348284,0.0,3.34529034138,-4.56281039697,5.63001182975,-0.0829760824447,-0.0434081897201,0.0,438.70355106067444,437.31676949873986,439.5464103913087,440.0140968700116
4.379999999999995,4.32629575031,-5.27277873962,26.456007127,5.99223744875,6.12034415826,0.0,3.42831283213,-4.7302303811,5.56902181916,-0.0838714523904,-0.0388256956327,0.0,442.3683891121972,442.7447293832353,444.6907565624421,444.6117383211438
4.439999999999993,4.53402152166,-5.56085632979,26.7854465044,5.98753289895,6.11798332118,0.0,3.49605558785,-4.87296888643,5.41257534181,-0.069267791541,-0.0404111337821,0.0,410.854193389642,410.71264349069486,410.81584141144964,412.10356551728574
4.499999999999992,4.74602718127,-5.85793345133,27.1065827788,5.98334698876,6.11562836631,0.0,3.57095035555,-5.0301423635,5.29201501048,-0.0707784084775,-0.03702178986,0.0,424.2007060668028,424.4908898498693,422.2756173060856,422.14126468588995
4.559999999999991,4.96282262362,-6.16501766001,27.4219973946,5.97933128448,6.11305791995,0.0,3.6556714653,-5.20647902176,5.22150862104,-0.0601698229222,-0.0582187835698,0.0,441.2722283631585,439.5172993194309,440.17330865764916,441.0471686746538
4.6199999999999894,5.18434059089,-6.48209936161,27.7309642512,5.97564779308,6.10990364472,0.0,3.72848908299,-5.36346844387,5.07753099306,-0.0639530441575,-0.0431678119466,0.0,414.570121083771,415.88880714911744,416.03490887039914,415.7004443175225
4.679999999999988,5.41116488154,-6.81026478492,28.0361884149,5.97225118417,6.10789009738,0.0,3.8323386341,-5.5757171732,5.09571772262,-0.0449415842964,-0.0191516545815,0.0,468.72683012748337,470.58948984318664,469.8085114996337,471.27852091707655
4.739999999999987,5.64465327471,-7.15198817343,28.3446879421,5.97008178887,6.10689615958,0.0,3.95042982332,-5.81520752629,5.18630445073,-0.0227090769034,-0.0118393866071,0.0,493.8206783849271,494.36001449529675,493.877719329448,495.51464403897216
4.799999999999986,5.88505385796,-7.50787391845,28.6576548273,5.96845691374,6.10668890855,0.0,4.06270254823,-6.04778979742,5.24486730644,-0.0376958419507,0.00951642470671,0.0,485.80841263626047,487.40754128798756,488.2987155456239,487.1790127639801
4.859999999999984,6.13146661515,-7.87658505022,28.9703478107,5.96610778189,6.10758532604,0.0,4.15086939495,-6.24303115182,5.17797120747,-0.0422359088187,0.024031892956,0.0,449.3374607554382,450.51291148092207,448.59665713388625,448.2269817850516
4.919999999999983,6.38353391689,-8.25782285979,29.2811606286,5.96398478061,6.10865356595,0.0,4.25103416166,-6.4652383427,5.18172168954,-0.0243475338804,0.00088353114905,0.0,473.6082260931467,471.8238897570574,472.1769187304822,473.554782848936
4.979999999999982,6.64031331447,-8.65025081138,29.5853780317,5.9623025196,6.10840918777,0.0,4.30834943497,-6.61642871354,4.95961012896,-0.0366850825921,-0.0165066341672,0.0,397.6666150248502,396.069924412955,396.1798523930346,395.043085231654
5.0399999999999805,6.90114572845,-9.05296538417,29.8796117224,5.9603368,6.10706842051,0.0,4.38607987329,-6.80794129106,4.84810939237,-0.0258886266932,-0.0378028419846,0.0,436.0772254530002,434.29398723267434,433.67099396300625,434.57673031418733
